"date";"time";"tempC";"tempF";"windspeedMiles";"windspeedKmph";"winddirDegree";"winddir16Point";"weatherCode";"value";"value.1";"precipMM";"humidity";"visibility";"pressure";"cloudcover";"HeatIndexC";"HeatIndexF";"DewPointC";"DewPointF";"WindChillC";"WindChillF";"WindGustMiles";"WindGustKmph";"FeelsLikeC";"FeelsLikeF"
"2016-02-15";"500";"4";"38";"4";"7";"200";"SSW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.6";"92";"10";"998";"50";"4";"38";"2";"36";"2";"35";"9";"14";"2";"35"
"2016-02-15";"400";"4";"38";"4";"7";"176";"S";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"1.1";"93";"10";"997";"43";"4";"38";"3";"37";"2";"35";"8";"13";"2";"35"
"2016-02-15";"300";"4";"38";"4";"6";"152";"SSE";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"1.6";"93";"9";"997";"37";"4";"38";"3";"37";"2";"35";"8";"13";"2";"35"
"2016-02-15";"200";"3";"38";"4";"7";"130";"SE";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"2.4";"93";"9";"997";"48";"3";"38";"3";"37";"2";"35";"9";"14";"2";"35"
"2016-02-15";"100";"3";"37";"5";"8";"108";"ESE";"299";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0026_heavy_rain_showers_night.png";"Moderate rain at times";"3.2";"94";"9";"996";"59";"3";"38";"3";"37";"1";"34";"10";"16";"1";"34"
"2016-02-15";"0";"2";"36";"5";"9";"87";"E";"299";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0026_heavy_rain_showers_night.png";"Moderate rain at times";"3.9";"94";"8";"996";"70";"3";"37";"3";"37";"1";"33";"11";"17";"1";"33"
"2016-02-14";"2300";"2";"35";"5";"9";"99";"E";"299";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0026_heavy_rain_showers_night.png";"Moderate rain at times";"3.2";"92";"9";"997";"75";"3";"37";"2";"36";"0";"32";"11";"18";"0";"32"
"2016-02-14";"2200";"1";"34";"6";"9";"112";"ESE";"296";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light rain";"2.4";"90";"9";"997";"79";"2";"36";"2";"35";"0";"32";"11";"18";"0";"32"
"2016-02-14";"2100";"0";"33";"6";"9";"125";"SE";"296";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light rain";"1.6";"88";"9";"997";"84";"2";"35";"1";"34";"-1";"31";"12";"19";"-1";"31"
"2016-02-14";"2000";"2";"35";"6";"9";"137";"SE";"296";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light rain";"1.1";"87";"10";"997";"76";"3";"37";"1";"35";"0";"32";"12";"19";"0";"32"
"2016-02-14";"1900";"3";"37";"6";"9";"148";"SSE";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.5";"85";"10";"997";"67";"4";"38";"2";"35";"1";"34";"12";"19";"1";"34"
"2016-02-14";"1800";"4";"40";"6";"10";"160";"SSE";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.0";"83";"10";"997";"59";"4";"40";"2";"35";"2";"36";"12";"19";"2";"36"
"2016-02-14";"1700";"5";"42";"6";"10";"162";"SSE";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.0";"81";"10";"996";"42";"5";"42";"2";"36";"3";"38";"11";"17";"3";"38"
"2016-02-14";"1600";"7";"44";"6";"9";"164";"SSE";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"78";"10";"996";"24";"7";"44";"3";"37";"5";"40";"10";"15";"5";"40"
"2016-02-14";"1500";"8";"46";"6";"9";"166";"SSE";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"75";"10";"996";"7";"8";"46";"4";"38";"6";"43";"9";"14";"6";"43"
"2016-02-14";"1400";"8";"46";"6";"10";"172";"S";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"72";"10";"996";"8";"8";"46";"3";"37";"6";"42";"8";"13";"6";"42"
"2016-02-14";"1300";"7";"45";"6";"10";"179";"S";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"69";"10";"995";"9";"7";"45";"2";"36";"6";"42";"8";"13";"6";"42"
"2016-02-14";"1200";"7";"45";"6";"10";"186";"S";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"66";"10";"995";"10";"7";"45";"1";"35";"6";"42";"8";"12";"6";"42"
"2016-02-14";"1100";"6";"43";"6";"9";"182";"S";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"68";"10";"995";"13";"6";"43";"1";"33";"4";"40";"8";"13";"4";"40"
"2016-02-14";"1000";"5";"41";"6";"9";"177";"S";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"70";"10";"995";"17";"5";"41";"0";"32";"3";"37";"8";"13";"3";"37"
"2016-02-14";"900";"4";"39";"5";"8";"173";"S";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"72";"10";"995";"20";"4";"39";"-1";"30";"2";"35";"8";"13";"2";"35"
"2016-02-14";"800";"3";"37";"5";"8";"165";"SSE";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"77";"10";"995";"25";"3";"37";"-1";"30";"1";"33";"9";"14";"1";"33"
"2016-02-14";"700";"2";"35";"5";"8";"157";"SSE";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.0";"83";"10";"995";"30";"2";"35";"-1";"30";"0";"31";"9";"15";"0";"31"
"2016-02-14";"600";"1";"34";"4";"7";"150";"SSE";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"88";"10";"995";"35";"1";"34";"-1";"30";"-1";"29";"9";"15";"-1";"29"
"2016-02-14";"500";"1";"34";"4";"7";"161";"SSE";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"89";"10";"995";"42";"1";"34";"-1";"31";"-1";"30";"9";"14";"-1";"30"
"2016-02-14";"400";"1";"33";"4";"6";"173";"S";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"91";"10";"995";"50";"1";"33";"-1";"31";"-1";"30";"8";"13";"-1";"30"
"2016-02-14";"300";"1";"33";"4";"6";"185";"S";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"93";"10";"995";"57";"1";"33";"0";"31";"-1";"30";"8";"13";"-1";"30"
"2016-02-14";"200";"1";"34";"4";"6";"209";"SSW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"93";"9";"995";"61";"1";"34";"0";"32";"-1";"30";"8";"13";"-1";"30"
"2016-02-14";"100";"1";"34";"4";"6";"234";"SW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.0";"94";"8";"995";"65";"1";"34";"0";"32";"-1";"30";"8";"13";"-1";"30"
"2016-02-14";"0";"1";"34";"4";"6";"258";"WSW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.0";"94";"7";"995";"69";"1";"34";"0";"33";"-1";"30";"8";"13";"-1";"30"
"2016-02-13";"2300";"2";"35";"4";"6";"261";"W";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.1";"94";"6";"995";"71";"2";"35";"1";"33";"0";"32";"7";"12";"0";"32"
"2016-02-13";"2200";"2";"36";"4";"6";"264";"W";"143";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png";"Mist";"0.1";"94";"4";"995";"73";"2";"36";"1";"34";"0";"33";"7";"11";"0";"33"
"2016-02-13";"2100";"3";"37";"4";"6";"267";"W";"143";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png";"Mist";"0.2";"94";"2";"995";"76";"3";"37";"2";"35";"1";"34";"6";"10";"1";"34"
"2016-02-13";"2000";"3";"37";"3";"5";"251";"WSW";"143";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png";"Mist";"0.2";"92";"2";"995";"84";"3";"37";"2";"35";"2";"35";"5";"8";"2";"35"
"2016-02-13";"1900";"4";"38";"3";"4";"234";"SW";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light drizzle";"0.2";"91";"2";"995";"92";"4";"38";"2";"36";"3";"37";"4";"7";"3";"37"
"2016-02-13";"1800";"4";"39";"2";"4";"217";"SW";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light drizzle";"0.3";"90";"2";"995";"100";"4";"39";"3";"37";"4";"39";"3";"5";"4";"39"
"2016-02-13";"1700";"4";"40";"3";"4";"176";"S";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png";"Light drizzle";"0.3";"88";"2";"995";"94";"4";"40";"3";"37";"4";"39";"4";"6";"4";"39"
"2016-02-13";"1600";"5";"41";"3";"5";"134";"SE";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png";"Light drizzle";"0.3";"86";"3";"996";"88";"5";"41";"3";"37";"4";"39";"4";"6";"4";"39"
"2016-02-13";"1500";"5";"41";"4";"6";"93";"E";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png";"Light drizzle";"0.3";"83";"3";"996";"83";"5";"41";"3";"37";"4";"39";"4";"7";"4";"39"
"2016-02-13";"1400";"5";"41";"4";"6";"93";"E";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png";"Light drizzle";"0.3";"83";"3";"996";"77";"5";"41";"2";"36";"4";"38";"5";"7";"4";"38"
"2016-02-13";"1300";"5";"40";"4";"7";"93";"E";"263";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png";"Patchy light drizzle";"0.4";"82";"4";"997";"71";"5";"40";"2";"35";"3";"38";"5";"8";"3";"38"
"2016-02-13";"1200";"5";"40";"4";"7";"93";"E";"263";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png";"Patchy light drizzle";"0.5";"81";"4";"997";"65";"5";"40";"2";"35";"3";"37";"5";"9";"3";"37"
"2016-02-13";"1100";"4";"39";"5";"7";"93";"E";"263";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png";"Patchy light drizzle";"0.5";"83";"4";"998";"77";"4";"39";"1";"34";"2";"35";"6";"9";"2";"35"
"2016-02-13";"1000";"3";"38";"5";"7";"93";"E";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png";"Light drizzle";"0.5";"84";"4";"998";"88";"3";"38";"1";"33";"1";"34";"6";"10";"1";"34"
"2016-02-13";"900";"2";"36";"5";"8";"94";"E";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png";"Light drizzle";"0.5";"85";"5";"999";"100";"2";"36";"0";"32";"0";"32";"7";"11";"0";"32"
"2016-02-13";"800";"2";"36";"5";"7";"100";"E";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png";"Light drizzle";"0.4";"85";"6";"999";"95";"2";"36";"0";"32";"0";"32";"7";"11";"0";"32"
"2016-02-13";"700";"2";"35";"4";"7";"107";"ESE";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.2";"86";"8";"999";"91";"2";"35";"-1";"31";"-1";"31";"7";"12";"-1";"31"
"2016-02-13";"600";"1";"34";"4";"7";"113";"ESE";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.1";"86";"10";"1000";"86";"1";"34";"-1";"30";"-1";"30";"8";"13";"-1";"30"
"2016-02-13";"500";"1";"34";"4";"7";"115";"ESE";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.0";"86";"10";"1000";"74";"1";"34";"-1";"30";"-1";"30";"8";"13";"-1";"30"
"2016-02-13";"400";"1";"34";"4";"7";"117";"ESE";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"87";"10";"1000";"61";"1";"34";"-1";"30";"-1";"30";"8";"13";"-1";"30"
"2016-02-13";"300";"1";"34";"4";"6";"119";"ESE";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"87";"10";"1001";"49";"1";"34";"-1";"30";"-1";"30";"8";"13";"-1";"30"
"2016-02-13";"200";"1";"34";"5";"8";"120";"ESE";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"87";"10";"1002";"46";"1";"34";"-1";"31";"-1";"30";"9";"15";"-1";"30"
"2016-02-13";"100";"1";"35";"6";"9";"122";"ESE";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"86";"10";"1002";"44";"1";"35";"-1";"31";"-1";"30";"10";"17";"-1";"30"
"2016-02-13";"0";"2";"35";"6";"10";"124";"ESE";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"86";"10";"1003";"41";"2";"35";"-1";"31";"-1";"30";"11";"18";"-1";"30"
"2016-02-12";"2300";"2";"35";"7";"11";"125";"SE";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.1";"84";"10";"1004";"52";"2";"35";"-1";"31";"-1";"30";"13";"21";"-1";"30"
"2016-02-12";"2200";"2";"35";"8";"12";"127";"SE";"176";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png";"Patchy rain possible";"0.1";"81";"10";"1005";"64";"2";"35";"-1";"30";"-1";"29";"14";"23";"-1";"29"
"2016-02-12";"2100";"2";"36";"8";"13";"128";"SE";"176";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png";"Patchy rain possible";"0.1";"79";"10";"1006";"75";"2";"36";"-1";"30";"-2";"29";"16";"25";"-2";"29"
"2016-02-12";"2000";"3";"37";"7";"12";"131";"SE";"176";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png";"Patchy rain possible";"0.2";"78";"10";"1006";"80";"3";"37";"-1";"30";"-1";"31";"14";"23";"-1";"31"
"2016-02-12";"1900";"3";"37";"6";"10";"135";"SE";"353";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png";"Light rain shower";"0.3";"76";"10";"1007";"86";"3";"37";"-1";"31";"0";"32";"12";"20";"0";"32"
"2016-02-12";"1800";"3";"38";"6";"9";"138";"SE";"353";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png";"Light rain shower";"0.4";"74";"10";"1007";"91";"3";"38";"-1";"31";"1";"34";"11";"17";"1";"34"
"2016-02-12";"1700";"4";"39";"5";"8";"141";"SE";"353";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png";"Light rain shower";"0.4";"72";"10";"1008";"85";"4";"39";"-1";"31";"2";"36";"9";"15";"2";"36"
"2016-02-12";"1600";"5";"41";"5";"7";"144";"SE";"353";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png";"Light rain shower";"0.4";"69";"10";"1008";"79";"5";"41";"0";"31";"3";"38";"7";"12";"3";"38"
"2016-02-12";"1500";"5";"42";"4";"6";"147";"SSE";"353";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png";"Light rain shower";"0.5";"67";"10";"1008";"74";"5";"42";"0";"32";"4";"39";"6";"9";"4";"39"
"2016-02-12";"1400";"5";"42";"4";"7";"166";"SSE";"353";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png";"Light rain shower";"0.3";"65";"10";"1008";"64";"5";"42";"-1";"31";"4";"39";"6";"9";"4";"39"
"2016-02-12";"1300";"6";"42";"5";"8";"184";"S";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.2";"64";"10";"1009";"54";"6";"42";"-1";"31";"4";"39";"6";"10";"4";"39"
"2016-02-12";"1200";"6";"42";"5";"8";"202";"SSW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.0";"62";"10";"1009";"43";"6";"42";"-1";"30";"4";"39";"6";"10";"4";"39"
"2016-02-12";"1100";"5";"40";"6";"9";"208";"SSW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.0";"66";"10";"1009";"48";"5";"40";"-1";"30";"3";"37";"7";"12";"3";"37"
"2016-02-12";"1000";"4";"39";"6";"10";"214";"SW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.0";"71";"10";"1009";"52";"4";"39";"-1";"30";"1";"34";"9";"14";"1";"34"
"2016-02-12";"900";"3";"37";"7";"12";"220";"SW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.0";"76";"10";"1010";"56";"3";"37";"-1";"30";"0";"31";"10";"17";"0";"31"
"2016-02-12";"800";"2";"36";"7";"12";"221";"SW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.0";"80";"10";"1009";"51";"2";"36";"-1";"30";"-1";"30";"11";"18";"-1";"30"
"2016-02-12";"700";"1";"34";"7";"12";"221";"SW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.0";"84";"10";"1009";"46";"1";"34";"-1";"30";"-2";"28";"13";"20";"-2";"28"
"2016-02-12";"600";"0";"33";"7";"12";"222";"SW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"88";"10";"1009";"41";"0";"33";"-1";"29";"-3";"26";"14";"22";"-3";"26"
"2016-02-12";"500";"0";"32";"8";"13";"225";"SW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"88";"10";"1009";"32";"0";"32";"-1";"29";"-4";"25";"15";"24";"-4";"25"
"2016-02-12";"400";"0";"32";"9";"14";"229";"SW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"89";"10";"1009";"24";"0";"32";"-1";"29";"-4";"25";"16";"26";"-4";"25"
"2016-02-12";"300";"0";"32";"9";"15";"233";"SW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"89";"10";"1009";"15";"0";"32";"-1";"29";"-4";"24";"17";"28";"-4";"24"
"2016-02-12";"200";"0";"33";"10";"17";"235";"SW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"88";"10";"1008";"14";"0";"33";"-1";"30";"-4";"25";"18";"30";"-4";"25"
"2016-02-12";"100";"1";"33";"11";"18";"237";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"87";"10";"1008";"14";"1";"33";"-1";"30";"-4";"25";"20";"32";"-4";"25"
"2016-02-12";"0";"1";"34";"13";"20";"240";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"86";"10";"1008";"14";"1";"34";"-1";"30";"-4";"25";"21";"34";"-4";"25"
"2016-02-11";"2300";"2";"35";"13";"22";"241";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"86";"10";"1007";"21";"2";"35";"-1";"31";"-4";"26";"21";"34";"-4";"26"
"2016-02-11";"2200";"2";"35";"14";"23";"242";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"85";"10";"1007";"29";"2";"35";"0";"31";"-3";"26";"21";"35";"-3";"26"
"2016-02-11";"2100";"2";"36";"15";"24";"243";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"84";"10";"1007";"36";"2";"36";"0";"32";"-3";"27";"22";"35";"-3";"27"
"2016-02-11";"2000";"3";"37";"16";"25";"244";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"83";"10";"1006";"46";"3";"37";"0";"32";"-2";"28";"21";"34";"-2";"28"
"2016-02-11";"1900";"3";"37";"16";"25";"244";"WSW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.0";"83";"10";"1005";"55";"3";"37";"0";"33";"-2";"28";"21";"34";"-2";"28"
"2016-02-11";"1800";"3";"38";"16";"26";"245";"WSW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.0";"82";"10";"1005";"65";"3";"38";"1";"33";"-2";"29";"21";"33";"-2";"29"
"2016-02-11";"1700";"4";"39";"16";"26";"249";"WSW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.0";"83";"10";"1004";"66";"4";"39";"1";"34";"-1";"30";"21";"33";"-1";"30"
"2016-02-11";"1600";"4";"39";"17";"27";"252";"WSW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.0";"83";"10";"1003";"67";"4";"39";"2";"35";"-1";"30";"20";"33";"-1";"30"
"2016-02-11";"1500";"5";"40";"17";"27";"255";"WSW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.1";"83";"10";"1002";"69";"5";"40";"2";"35";"-1";"31";"20";"33";"-1";"31"
"2016-02-11";"1400";"4";"40";"17";"28";"257";"WSW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.1";"85";"9";"1002";"73";"4";"40";"2";"36";"-1";"31";"21";"34";"-1";"31"
"2016-02-11";"1300";"4";"40";"17";"28";"259";"W";"317";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png";"Light sleet";"0.2";"86";"9";"1001";"78";"4";"40";"2";"36";"-1";"30";"22";"35";"-1";"30"
"2016-02-11";"1200";"4";"39";"17";"28";"262";"W";"317";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png";"Light sleet";"0.2";"88";"9";"1001";"83";"4";"39";"2";"36";"-1";"30";"23";"36";"-1";"30"
"2016-02-11";"1100";"4";"38";"17";"27";"259";"W";"317";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png";"Light sleet";"0.2";"88";"9";"1000";"74";"4";"38";"2";"35";"-2";"29";"23";"36";"-2";"29"
"2016-02-11";"1000";"3";"38";"17";"27";"257";"WSW";"317";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png";"Light sleet";"0.2";"89";"9";"1000";"66";"3";"38";"1";"35";"-2";"28";"23";"37";"-2";"28"
"2016-02-11";"900";"3";"37";"16";"26";"255";"WSW";"317";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png";"Light sleet";"0.1";"90";"9";"999";"57";"3";"37";"1";"34";"-3";"27";"23";"37";"-3";"27"
"2016-02-11";"800";"2";"36";"16";"25";"256";"WSW";"317";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png";"Light sleet";"0.1";"90";"10";"999";"64";"2";"36";"1";"33";"-3";"26";"23";"37";"-3";"26"
"2016-02-11";"700";"2";"35";"15";"25";"256";"WSW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.1";"90";"10";"998";"70";"2";"35";"0";"33";"-4";"25";"23";"37";"-4";"25"
"2016-02-11";"600";"1";"34";"15";"24";"256";"WSW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.0";"90";"10";"997";"77";"1";"34";"0";"32";"-4";"25";"23";"37";"-4";"25"
"2016-02-11";"500";"1";"34";"15";"24";"259";"W";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.2";"90";"9";"997";"84";"1";"34";"0";"32";"-4";"25";"23";"38";"-4";"25"
"2016-02-11";"400";"1";"34";"15";"24";"262";"W";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.3";"90";"9";"996";"90";"1";"34";"0";"32";"-4";"24";"24";"39";"-4";"24"
